serviceId,serviceSlug,serviceName,diyGuideId,diySlug,primary,safetyClass,publicationStatus,wordCountEN,wordCountAR,imageStatus,mappingStatus,notes
cmtu4kyln00y6ut9oklsa3jhd,oven-heating-element-replacement,Oven Heating Element Replacement,cmtu4l34500u5utg41lv9ta4x,diy-shell-oven-heating-element-replacement,true,RED,published,1536,1215,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kylq00yaut9o1dp08cvt,oven-thermostat-repair,Oven Thermostat Repair,cmtu4l34e00u9utg41x3u0fi9,diy-shell-oven-thermostat-repair,true,RED,published,1496,1232,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kylt00yeut9owv3mktvg,oven-door-repair,Oven Door Repair,cmtu4l34m00udutg4bf6ea6vs,diy-shell-oven-door-repair,true,YELLOW,published,1468,1217,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kylv00yiut9oq0mx5yp3,oven-door-seal-replacement,Oven Door Seal Replacement,cmtu4l34v00uhutg4g179qtl6,diy-shell-oven-door-seal-replacement,true,YELLOW,published,1501,1240,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyly00ymut9o5qw34jj3,oven-fan-repair,Oven Fan Repair,cmtu4l35400ulutg4qi4nlouu,diy-shell-oven-fan-repair,true,RED,published,1505,1234,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kym000yqut9om32s7flw,oven-timer-problem,Oven Timer Problem,cmtu4l35d00uputg4f8scv1m1,diy-shell-oven-timer-problem,true,RED,published,1507,1215,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kym400yuut9o7y6avagj,oven-control-panel-problem,Oven Control Panel Problem,cmtu4l35m00ututg4wf4z0mrz,diy-shell-oven-control-panel-problem,true,RED,published,1528,1238,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kym700yyut9osef6nmy9,oven-electrical-fault-diagnosis,Oven Electrical Fault Diagnosis,cmtu4l35v00uxutg4u7b389ry,diy-shell-oven-electrical-fault-diagnosis,true,RED,published,1542,1226,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kym900z2ut9osep96jes,gas-oven-inspection,Gas Oven Inspection,cmtu4l36400v1utg408o5rquk,diy-shell-gas-oven-inspection,true,RED,published,1499,1240,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kymc00z6ut9o2kin9658,oven-cleaning,Oven Cleaning,cmtu4l1hu004putg4jttwsjc4,diy-oven-cleaning,true,GREEN,published,1555,1286,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kymf00zaut9ozht5j9kn,oven-preventive-maintenance,Oven Preventive Maintenance,cmtu4l36c00v5utg4ehppmw46,diy-shell-oven-preventive-maintenance,true,YELLOW,published,1473,1194,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kymh00zeut9onc3g7tzh,gas-cooker-inspection,Gas Cooker Inspection,cmtu4l36m00v9utg4ksejd75r,diy-shell-gas-cooker-inspection,true,RED,published,1502,1213,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kymk00ziut9obtetg5xg,gas-burner-cleaning,Gas Burner Cleaning,cmtu4l36u00vdutg4eczo345j,diy-shell-gas-burner-cleaning,true,YELLOW,published,1464,1208,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kymo00zmut9o87tc5d3y,gas-burner-repair,Gas Burner Repair,cmtu4l37400vhutg4o5q9uwb4,diy-shell-gas-burner-repair,true,RED,published,1503,1220,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kymr00zqut9ogrc59aao,gas-burner-replacement,Gas Burner Replacement,cmtu4l37d00vlutg4211voxwi,diy-shell-gas-burner-replacement,true,RED,published,1498,1226,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kymt00zuut9ol4zqwua5,gas-cooker-ignition-repair,Gas Cooker Ignition Repair,cmtu4l37m00vputg4g029w49f,diy-shell-gas-cooker-ignition-repair,true,RED,published,1540,1266,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kymw00zyut9obb6egot4,gas-flame-problem-diagnosis,Gas Flame Problem Diagnosis,cmtu4l37v00vtutg43vnffz1l,diy-shell-gas-flame-problem-diagnosis,true,RED,published,1531,1241,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kymy0102ut9o2o9azl7i,uneven-flame-diagnosis,Uneven Flame Diagnosis,cmtu4l38500vxutg4rq13ahee,diy-shell-uneven-flame-diagnosis,true,RED,published,1493,1199,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyn10106ut9o3crokg0m,gas-leakage-inspection,Gas Leakage Inspection,cmtu4l38f00w1utg45x45vpqp,diy-shell-gas-leakage-inspection,true,RED,published,1500,1218,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kynf010aut9o8yhpc5r6,gas-hose-inspection,Gas Hose Inspection,cmtu4l38o00w5utg4t41q8sx7,diy-shell-gas-hose-inspection,true,RED,published,1505,1200,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyni010eut9o83rxj1aj,gas-hose-replacement,Gas Hose Replacement,cmtu4l38x00w9utg4wfd4rt0w,diy-shell-gas-hose-replacement,true,RED,published,1508,1190,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kynl010iut9o64vvez28,gas-valve-inspection,Gas Valve Inspection,cmtu4l39b00wdutg4yttaysxm,diy-shell-gas-valve-inspection,true,RED,published,1506,1221,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyno010mut9ox2dqhkhi,gas-valve-replacement,Gas Valve Replacement,cmtu4l39j00whutg40y85spbq,diy-shell-gas-valve-replacement,true,RED,published,1501,1200,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kynq010qut9ojudmldn2,cooker-knob-replacement,Cooker Knob Replacement,cmtu4l39t00wlutg4r21ir7i5,diy-shell-cooker-knob-replacement,true,YELLOW,published,1461,1206,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kynt010uut9os6x4ufn0,cooker-igniter-repair,Cooker Igniter Repair,cmtu4l3a200wputg4ciqjzp1v,diy-shell-cooker-igniter-repair,true,RED,published,1494,1212,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kynv010yut9o44sb5zgk,gas-cooker-cleaning,Gas Cooker Cleaning,cmtu4l3ab00wtutg4idddd1y1,diy-shell-gas-cooker-cleaning,true,YELLOW,published,1491,1219,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyny0112ut9ooz0qss2g,hob-cleaning,Hob Cleaning,cmtu4l3ak00wxutg47zd644q4,diy-shell-hob-cleaning,true,YELLOW,published,1446,1194,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyo10116ut9ogzzjku3t,glass-hob-maintenance,Glass Hob Maintenance,cmtu4l3at00x1utg4ni6r51et,diy-shell-glass-hob-maintenance,true,YELLOW,published,1489,1212,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyo3011aut9oreod4fuo,electric-cooker-repair,Electric Cooker Repair,cmtu4l3b100x5utg46xspohqs,diy-shell-electric-cooker-repair,true,REVIEW_REQUIRED,published,1502,1217,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
cmtu4kyo6011eut9odj8cs55u,induction-cooker-inspection,Induction Cooker Inspection,cmtu4l3ba00x9utg4b8rp91t2,diy-shell-induction-cooker-inspection,true,REVIEW_REQUIRED,published,1505,1209,webp_ok,PRIMARY_DIY_ARTICLE_EXISTS,Canonical primary per coveragePrimaryGuideSlug.
